token,id,G1,G2,G3,G4,G5,G6,G7
accomplish,19,0.00000000211748997865,0.00000000168697974803,0.00000006051332412993,0.00044293753988056687,0.00000003360239711777,0.00000000474944321373,0.00000000127126876974
accomplished,20,0.00000038498434900469,0.00000000778671406353,0.00000002522103372569,0.00000003882909715652,0.00051460859200528003,0.00000001730580256383,0.00000000528264680705
accord,21,0.00051154053593219857,0.00000000027519994078,0.00000000007436643661,0.00000000009629726034,0.00000000022235395524,0.00000000022920984909,0.00000000007725118380
accountability,22,0.00000000566497955140,0.00000000131564940618,0.00049005175760384807,0.00000000064591047295,0.00000000355998233596,0.00000000473680129453,0.00039497659550457177
accountable,23,0.00085927385265204524,0.00060970118903301313,0.00084834048475854651,0.00014076576453340834,0.00100789451582113869,0.00172994896322454833,0.00089753891831944330
accounts,24,0.00000000073437722904,0.00000000072417591266,0.00000000161721429380,0.00000000110070342258,0.00051508588522571931,0.00000000116857501742,0.00000000442358378035
accumulated,25,0.00000002375546706754,0.00008976033102212983,0.00000041631289720397,0.00000032890509598047,0.00000028939325800808,0.00048351463551423801,0.00000014081656121432
accumulation,26,0.00000000003139216770,0.00000000030823388446,0.00000000100318999136,0.00000000009094613815,0.00051509486660790459,0.00000000052567893488,0.00000000019177174519
accurate,27,0.00000000008395756736,0.00000000008424775201,0.00000000043966589974,0.00000000024673003636,0.00051509581031699756,0.00000000023048871222,0.00000000009289530841
achievable,28,0.00000000082014788020,0.00000000218693844848,0.00000001847760235483,0.00044298956367374952,0.00000001607439210659,0.00000000664546847349,0.00000000156033356122
achieve,29,0.00000000060559566853,0.00000000367929957235,0.00000000595752849765,0.00000000176161042327,0.00000000863734278560,0.00056870425034744737,0.00000000066207813019
achieved,30,0.00000000022553655481,0.00000000042524982322,0.00000000052015462580,0.00000000078566976700,0.00051509423317054040,0.00000000055990772854,0.00000000019779785677
achievement,31,0.00000000028924117597,0.00000000041267933977,0.00049021515688739664,0.00000000046891465419,0.00000000034173731132,0.00000000072457928668,0.00000000112192729975
achieving,32,0.00000000044189822741,0.00000000097015774270,0.00000000168443456690,0.00000000070705931152,0.00051508996883027191,0.00000000270136219049,0.00000000059216484628
acquire,33,0.00000000009880105934,0.00000000028328918183,0.00000000125797888463,0.00000000024184818507,0.00000000077599597811,0.00056872438778594577,0.00000000043851232481
acquiring,34,0.00051151047974263317,0.00000000572256514753,0.00000001213115962852,0.00000000179236279233,0.00051509378479495883,0.00000000620084065349,0.00000000704876810253
acres,35,0.00000000046139347242,0.00000000044234793841,0.00000000312127357590,0.00000000221075282798,0.00000000040677701666,0.00000000225698290810,0.00078970100596747670
across,36,0.00204616495099069901,0.00182857342424671047,0.00098263063464622442,0.00044297893070951484,0.00051518216909437163,0.00113482546622109049,0.00118450467937186265
act,37,0.00411499794684229685,0.00000037829749526392,0.00147356805272267537,0.00216614006848178100,0.00261663215346474376,0.00170623495271905756,0.00749424013001083380
acting,38,0.00000001762247870897,0.00000000922494792689,0.00000003275597995312,0.00000001358360194906,0.00000001601682556673,0.00000001161958525040,0.00039477559145637778
action,39,0.00051220070229694291,0.00182892428220626942,0.00049063804106704001,0.00169819524438728493,0.00051704108879512358,0.00227302614983366028,0.00006453143621381768
actions,40,0.00000688158111034552,0.00182839646379772238,0.00000001236158225970,0.00044303983471755554,0.00256857695160850894,0.00000002660309167783,0.00039481724338884412
active,41,0.00051154039692294395,0.00000000662968546515,0.00000000261777456139,0.00044301181509688700,0.00000000474485231204,0.00000000516995486411,0.00000000280523249156
actively,42,0.00102307845844705611,0.00060947354167758649,0.00000000077405863399,0.00000000058059816182,0.00000000142226247633,0.00000000105371431150,0.00000000104679280993
activities,43,0.00000000089803975262,0.00060948091787936076,0.00000000166449948609,0.00000000026117016445,0.00000000137277333686,0.00056871249341139613,0.00000000321280359872
activity,44,0.00000000010680364053,0.00000000042420166343,0.00000000028145563245,0.00000000005975323040,0.00000000038762404608,0.00056872643391140038,0.00000000016702916551
acts,45,0.00000000238000353260,0.00000000162513930090,0.00000000131759970072,0.00044302078677716970,0.00000000315392552146,0.00056872717415798924,0.00000000181974913986
actually,46,0.00000005064760255648,0.00000002788515171775,0.00048389128948841899,0.00000886635184762879,0.00000043950013934455,0.00000006570417520030,0.00039160855621022382
acute,47,0.00000000006446708185,0.00000000009630079690,0.00000000035661056559,0.00000000012417980331,0.00000000023263235908,0.00056872637884303624,0.00000000045123013507
adamantly,48,0.00000015276220509699,0.00000000425601329448,0.00000000671375427243,0.00000010446424355956,0.00051410626242323067,0.00000000966893445773,0.00000053359818400362
adapt,49,0.00000000042637285007,0.00000000086823027779,0.00049021998483525541,0.00000000287307586318,0.00051508312021399582,0.00000000787476218880,0.00000000066133007271
adaptive,50,0.00000000851920850667,0.00000527420837733212,0.00000010296759048300,0.00000000715807646784,0.00051042085565566615,0.00000006368027724047,0.00000002753837192641
add,51,0.00000000231417965285,0.00000000479853788478,0.00000009159510738358,0.00000002118368540220,0.00051431025734870086,0.00000001369595019926,0.00000049606101817871
added,52,0.00000000009661310644,0.00000000023272043876,0.00000000093296585209,0.00000000074072531563,0.00000000062545173920,0.00056872454213182766,0.00000000029836337841
adding,53,0.00000000105807726734,0.00000000243258360361,0.00000002878340687757,0.00000001173467166586,0.00051511093035148828,0.00000000645137202221,0.00039480284745785669
addition,54,0.00000000030208472452,0.00060947410735141306,0.00049020898219840768,0.00000000076711507555,0.00000000605107710165,0.00000000175979728463,0.00000000115590704812
additional,55,0.00063133290740444094,0.00135082254250735285,0.00147327921848029318,0.00044354592899937726,0.00130739727152610506,0.00170531054835118046,0.00039734587934270023
address,56,0.00061346843911007874,0.00243800807363353869,0.00000028176581492667,0.00000014206160862473,0.00257594323680180974,0.00113754733133129143,0.00110504585373898622
addressing,57,0.00000229156720167142,0.00121895234343941117,0.00000002416106502103,0.00000001025498354101,0.00000006366395791963,0.00056600898225039908,0.00000003917315560739
adhere,58,0.00038655155476882518,0.00014628731626356407,0.00000043282493028773,0.00000025551712566343,0.00000108612333528915,0.00000024267202345384,0.00000012742895135535
administer,59,0.00051148701794720387,0.00000000144087275814,0.00000000611942084695,0.00000000123411429416,0.00000002043203637760,0.00000000311830036751,0.00000001725110467417
administration,60,0.00833234279422066966,0.00421697951097645216,0.00063281248887203298,0.00324716244270798447,0.00257398565980172757,0.00545547931729996848,0.00852190521469668553
adopt,61,0.00000003673035389788,0.00000001388950053053,0.00000004955350720709,0.00000005019361940503,0.00000140636527146430,0.00000002158471143849,0.00039363895412184184
adoption,62,0.00017355519101760580,0.00000027571178412950,0.00080407533336071904,0.00000727351588754374,0.00000050547107142577,0.00000044087515860800,0.00000073299965464759
ads,63,0.00000000024096682768,0.00000000022798480632,0.00000000124117631685,0.00000000097825643529,0.00051509130118292026,0.00000000067036181184,0.00000000173215075527
adults,64,0.00000000862135917089,0.00000000620258484946,0.00000166224261207551,0.00000004719397058034,0.00000001103871359519,0.00000001755349350591,0.00039344174346726455
advance,65,0.00100189222291870747,0.00000016153357895828,0.00050962821097245926,0.00000016783207421508,0.00000043634091037275,0.00113755210972853226,0.00000006777624087652
advanced,66,0.00009950955163347678,0.00048915669765755546,0.00098080192463425165,0.00000007913322533550,0.00051552844207184659,0.00056911392837085122,0.00000017563774327480
advances,67,0.00051153277908238648,0.00060932913979450457,0.00000001200856705266,0.00000000616221338224,0.00000002546759612803,0.00000001031449596309,0.00000005895284618778
advancing,68,0.00099813012807391374,0.00069176404087600005,0.00100369753041685389,0.00000017808075033018,0.00096074585241388356,0.00000028832712995691,0.00000009084242047873
advantage,69,0.00000002755866448495,0.00060954780598798327,0.00000022486932676560,0.00043795229178881742,0.00051558989312805101,0.00000007876110842570,0.00000384248479100245
adversary,70,0.00000000018069961031,0.00000000003315613324,0.00000000002071697605,0.00000000021696178751,0.00051509648411344577,0.00000000006410510558,0.00000000001431032033
advertising,71,0.00000000106133518073,0.00000000395140517477,0.00000001214694881731,0.00044297708314402790,0.00000000560167090863,0.00000000545808853738,0.00000002530590798012
advise,72,0.00051153656383671987,0.00000000016879894290,0.00000000066742863379,0.00000000038250785854,0.00000000173572167961,0.00000000043790973875,0.00000000117444209358
advisors,73,0.00000002190469554860,0.00060859688313320295,0.00000000755965451216,0.00000000539021274867,0.00000001440065183647,0.00000071227560641520,0.00000003512677300594
advocacy,74,0.00000028512855105379,0.00000009908776779860,0.00005168290812341466,0.00000002163707735900,0.00000007529802031674,0.00000017354834592364,0.00035274344785893096
advocate,75,0.00000000779052015959,0.00000000108913871798,0.00049020342666188750,0.00000000110966156721,0.00000000170750938730,0.00056872508797316528,0.00000000526267617163
advocates,76,0.00000000116522720116,0.00000000015712781371,0.00000000038811160027,0.00000000013161872791,0.00000000033425932398,0.00056872390496994516,0.00000000116979988420
affairs,77,0.00000000390894808370,0.00000000155501053275,0.00000000023760037967,0.00000000030639059947,0.00000000050658174906,0.00000000092479893303,0.00039484848640272392
affect,78,0.00000001685709605229,0.00000003966674771352,0.00000019447175240457,0.00088604080091001067,0.00048226429295767211,0.00003599437014199998,0.00039485288413585042
affected,79,0.00000000187644627432,0.00060947270650978623,0.00049021997499750945,0.00000000302729615516,0.00000000533016968498,0.00000000489590444065,0.00039484236075120512
affects,80,0.00000000005967193648,0.00000000016365081575,0.00049021715715368778,0.00000000019741619205,0.00000000062096713763,0.00000000029066739391,0.00000000017850339478
affiliates,81,0.00102317749808061658,0.00000001535426225449,0.00000000549446790559,0.00000000392328795433,0.00000000917942138626,0.00056855352069886376,0.00000002327576216039
affirm,82,0.00000000566555125115,0.00000000031108422105,0.00000000102680289551,0.00000000211438235602,0.00051508601471504808,0.00000000082196396856,0.00000000059836994566
afford,83,0.00000000792169884484,0.00000000627652985923,0.00192464209307311026,0.00003177020351117452,0.00000008908532864203,0.00000002208294278111,0.00039562866211828877
affordability,84,0.00000000002966465381,0.00000000013136643803,0.00000000224074171041,0.00000000006399280318,0.00000000024473057452,0.00000000042368109698,0.00039485155432462932
affordable,85,0.00050541717635157568,0.00000005245006012362,0.00147239780825639223,0.00000239129631077249,0.00051279005424170461,0.00000819372296099322,0.00434063280361595555
affront,86,0.00000002490116444870,0.00000000140489229623,0.00000000238695267271,0.00000001612658105137,0.00000002612677529490,0.00000000361403654368,0.00039479504229750277
afghan,87,0.00051259805759311763,0.00001757394251996979,0.00000004078255571119,0.00042890567918770563,0.00000023286248933454,0.00000013079409435673,0.00000008464977505191
afghanistan,88,0.00317428050855174913,0.00243975940401990879,0.00000003410527314901,0.00044062579349398064,0.00298572310869729815,0.00000023902311502113,0.00000005063551196296
afghans,89,0.00000002628154741522,0.00000000088134039530,0.00000000070437516965,0.00000000245170918737,0.00051506344351303561,0.00000000117616351648,0.00000000133101279932
africa,90,0.00101716931616078511,0.00487813851461423725,0.00000172941232572809,0.00000005515495651585,0.00000508159443843529,0.00056539454226528312,0.00000002320105023130
african,91,0.00051182070833251229,0.00122042015432914891,0.00004328983796660341,0.00000017639291275281,0.00000044568310876051,0.00051582496537896786,0.00000019317759826860
aftermath,92,0.00000000096015928355,0.00000000022996793973,0.00000000004150266146,0.00000000059246689798,0.00000000040509246309,0.00056872532147010213,0.00000000011160628601
age,93,0.00000019509273071065,0.00000013682485245626,0.00000020382762084069,0.00015313887150798019,0.00000013283522404256,0.00000017931737509847,0.00025773782785349882
agencies,94,0.00000008635707432943,0.00000016427386161914,0.00049024216536001669,0.00000011085671530928,0.00109360114660255630,0.00056895752845660284,0.00074065236121945090
agency,95,0.00000000072516833750,0.00000000111016608693,0.00000000046516730728,0.00000000012489000610,0.00000000050534813297,0.00000000131909954151,0.00039485093778812881
agenda,96,0.00000000081800613904,0.00060947097478736365,0.00000000017470303033,0.00000000021571667851,0.00000000059309524649,0.00000000043672928740,0.00000000047132388361
agent,97,0.00000000032874348125,0.00000000042765925816,0.00000000020020424915,0.00000000040245771495,0.00051509477032855540,0.00000000042048743466,0.00000000040085361417
ages,98,0.00051129750055086548,0.00000001426506432439,0.00000015191682994978,0.00000004208992419695,0.00000000682777379177,0.00000000764680378283,0.00000000866613806782
aggression,99,0.00000000125510213464,0.00060947134081531411,0.00000000005899216678,0.00000000013015247141,0.00000000081046964739,0.00000000022460954613,0.00000000004689830090
aggressive,100,0.00000000121403893569,0.00000000129080279376,0.00000000182418120368,0.00044301958584409660,0.00000000889195683189,0.00056872516222328056,0.00000000059693682929
aggressively,101,0.00000046090595219297,0.00048018017463114182,0.00000039413156766916,0.00000064613046811948,0.00000126442443684858,0.00000033390588979299,0.00008131433918591152
agile,102,0.00000000010691060694,0.00000000039413778926,0.00000000074963230340,0.00000000023226052905,0.00051509488374213883,0.00000000049665503017,0.00000000016312632055
ago,103,0.00051152534048960372,0.00000000123001620623,0.00000000232943257579,0.00132910490925045098,0.00051508575526220172,0.00000000310064101730,0.00000000116992285294
agreement,104,0.00102308338604256612,0.00182842570042168989,0.00000000054224674817,0.00000000048552386913,0.00051509079756519201,0.00056872800092554253,0.00000000191190122838
agreements,105,0.00005212762747165738,0.00420389062374184382,0.00049022068569156113,0.00000000609439605903,0.00000004266823583194,0.00000008984523893399,0.00000010683548333037
agricultural,106,0.00000171536451607673,0.00000011080879150794,0.00003157326778701930,0.00000002920707420995,0.00000003376381103670,0.00053142204039334159,0.00157843771539248551
agriculture,107,0.00000000292649110316,0.00000000742548731123,0.00049014882898894599,0.00000000109784019717,0.00000000159411823277,0.00056869029977005888,0.00197434316846655314
ahead,108,0.00051153253208177608,0.00060946610489745142,0.00000000160617857167,0.00088606864985846549,0.00000000470791704372,0.00056872458859013816,0.00000000080787113225
aid,109,0.00000000350483481765,0.00000000145799660392,0.00000000592163646352,0.00000000172949164967,0.00000000705498386825,0.00170618162920298938,0.00118454833702219694
aids,110,0.00000003257380652297,0.00000029040773775065,0.00145751033576956924,0.00000003684438782520,0.00000006452117007319,0.00284340621160602451,0.00001045507918996537
aimed,111,0.00000000078875813152,0.00060946970428468338,0.00000000212059168102,0.00000000060219816754,0.00000000240946477405,0.00113745112026559267,0.00000000173212251817
air,112,0.00000000642791727013,0.00000000708651177107,0.00245106266662477573,0.00000000268354529783,0.00000000661103177316,0.00113746241209246638,0.00000000310761462157
airman,113,0.00000000073349048370,0.00000000025388005976,0.00000000057704258990,0.00000000162968554113,0.00051509126094576073,0.00000000065121373279,0.00000000133368256020
airports,114,0.00000002351641681068,0.00000006605239362034,0.00048894713688305751,0.00044297693166308981,0.00000002163885594738,0.00000005896453109330,0.00039580636486873436
al,115,0.00503400768430206993,0.00023709411888709735,0.00000010397262644422,0.00071197964073331976,0.00061531215361671182,0.00168795408621525539,0.00000013489748663394
alaska,116,0.00102252718511654716,0.00000006972613020435,0.00000001225545871226,0.00000001410942682179,0.00000001346767629798,0.00000002530327674730,0.00039518749704080605
alcohol,117,0.00000006607983223506,0.00000000415518758945,0.00000003115386144659,0.00000001327567841778,0.00000001181275395809,0.00000001137761856002,0.00039474642774541376
alike,118,0.00000000034366795847,0.00000000012269452757,0.00000000047385923807,0.00000000247996438582,0.00051509270601206032,0.00000000020743868773,0.00000000024523312263
alley,119,0.00000000015125347584,0.00000000015065626567,0.00000000026544244666,0.00044302839671161710,0.00000000015218760847,0.00000000014914120942,0.00000000017042944379
alliance,120,0.00000001100127214991,0.00000000315308758505,0.00000000029120937792,0.00000000077449146134,0.00103017596976282206,0.00000000202194596999,0.00000000102689435422
alliances,121,0.00201923317798150068,0.00121916863586704681,0.00000001557358719689,0.00044302057947371952,0.00000010097378523144,0.00002956929723824935,0.00000003525890693695
allies,122,0.00408593571598941333,0.00121897679950918919,0.00000000392487678735,0.00044303992151293605,0.00258186534547611259,0.00113747192662272747,0.00000000452939371572
allocating,123,0.00000000027235556511,0.00000000027944362157,0.00049021067521042906,0.00000000106737905686,0.00000000166783367088,0.00000000114193387354,0.00000000299143205248
allow,124,0.00055926553914059369,0.00000003305666995348,0.00093324358125611827,0.00044313474642341437,0.00051620610160274321,0.00000012706046147490,0.00000012135429257537
allowed,125,0.00051159337012463501,0.00000000337483311190,0.00049022895848785776,0.00000001582950373529,0.00000002976151303564,0.00056859392302945370,0.00000000561922393061
allowing,126,0.00000000062138021579,0.00060946591133001049,0.00049022128387257420,0.00000000136990341688,0.00103019793652869515,0.00056872471092343346,0.00000000098259416502
allows,127,0.00000002754727183440,0.00000005420577490693,0.00040321831677316830,0.00007787014236731573,0.00000054555451569907,0.00000013551771406530,0.00000010455632050920
almost,128,0.00038581782640143816,0.00014375286668913049,0.00000051019174526797,0.00000281412167566521,0.00000052673425454547,0.00056931182377483684,0.00000018502611814581
alone,129,0.00051263135205225415,0.00000000985815558855,0.00000002822269919557,0.00000023461996779017,0.00000003468638293171,0.00056711763483454324,0.00000001197603486769
alongside,130,0.00051153617333792262,0.00182841943872040741,0.00000000042405936807,0.00000000472626798742,0.00000000117249393931,0.00000000102338673271,0.00000000029540660014
already,131,0.00051149042034437668,0.00121907706214827594,0.00048914507180589323,0.00177282536611017712,0.00153988157182652829,0.00000016371115901728,0.00118878499903895358
also,132,0.00275335470228863476,0.00912253779726860531,0.00386983389262476885,0.00295915669501461715,0.00568700697942864375,0.00227437655062683692,0.00198867356803545444
alternatives,133,0.00000000006686875862,0.00000000015982930362,0.00000000107142729959,0.00000000007579234486,0.00000000047312273818,0.00056872530275894830,0.00000000043833264542
although,134,0.00051153354152652793,0.00000000070399737603,0.00000000053481819535,0.00000000331890332359,0.00000000213006384096,0.00000000063789727886,0.00000000020918990619
altogether,135,0.00000000316505772720,0.00000000167409671069,0.00049021752515687007,0.00000009502576060201,0.00051497656477768685,0.00000000346327344386,0.00000000261869859433
always,136,0.00000191822587368466,0.00060947512431678067,0.00000014402090923127,0.00213476846013283591,0.00112198444475322462,0.00000003731920268336,0.00078935965781538051
amazing,137,0.00000000016088815746,0.00000000015398621254,0.00000000039618778109,0.00044302777339845110,0.00000000035940278746,0.00000000061009082199,0.00000000013218860667
ambassador,138,0.00000007013697151970,0.00000001706297414054,0.00000000093358916610,0.00000000411366027249,0.00000000519783118951,0.00000000913877689708,0.00039477406587404192
ambitious,139,0.00000000022816577172,0.00000000021100895288,0.00000000070325792531,0.00000000111667246982,0.00051509355415913752,0.00000000050510587646,0.00000000045062606961
amendment,140,0.00000035715105774715,0.00000004525483468007,0.00000013871216410553,0.00000007714721482586,0.00116877906877441867,0.00000016271347869878,0.00028802152313755765
amendments,141,0.00033874923826374988,0.00000004708069906573,0.00000012560426127783,0.00000004246682930925,0.00017252447168651945,0.00000018415454886688,0.00000082854976002446
america,142,0.00358645828046293136,0.00541547347154208887,0.00634440704634016070,0.00918846452958974221,0.00359160325213983556,0.00634391734864711478,0.00248525691280988576
american,143,0.00741495405417711730,0.01179690844137639728,0.00320574220833884718,0.00745157205250368375,0.00480303251956209262,0.00754356712260452478,0.00442290260874336760
americans,144,0.00277371332556914209,0.00195754377364849852,0.00574979220622194934,0.00834286848136667029,0.00340472365477403546,0.00455085483082599829,0.00363018833107098477
americas,145,0.00000000008582269560,0.00365684590128383677,0.00000000001359265253,0.00000000002755552184,0.00000000001537423765,0.00000000006443480760,0.00000000001187678890
americorps,146,0.00051151458286971183,0.00000000055818169573,0.00000000467849869726,0.00000000040018226142,0.00000000039833836099,0.00000000184087064307,0.00000001469369265329
among,147,0.00101997794450152564,0.00060953995389770711,0.00049264447953165688,0.00000017638558580037,0.00051529470677191553,0.00000006558968732785,0.00000004603899234415
analysis,148,0.00000000170020716224,0.00000000715495491744,0.00000000552326989539,0.00000000093512383808,0.00000001025327220295,0.00000000828420615308,0.00039482916463943443
anchor,149,0.00000000013076553379,0.00060947279348990324,0.00000000013256765010,0.00000000043913933081,0.00000000015901789641,0.00000000026781978288,0.00000000010836207201
announced,150,0.00000000042604933860,0.00060947146195352837,0.00000000016284802657,0.00000000045617088785,0.00000000041787867761,0.00000000048094503297,0.00000000035711443057
annual,151,0.00051155707948777893,0.00000011516348718831,0.00000008282766702486,0.00044165613500949866,0.00051520091198527457,0.00000009957863520370,0.00079062975250921547
another,152,0.00000037950604340686,0.00060994427151425190,0.00089378963973887633,0.00089010152703562892,0.00046320421808369384,0.00062589114685653708,0.00006568311136816477
answer,153,0.00000000081028694149,0.00000000063046604138,0.00000000088245930008,0.00044302642294802226,0.00051509691757310944,0.00000000051731715044,0.00000000057163353824
anti,154,0.00000000100738150906,0.00000000018900620757,0.00000000006169907740,0.00000000013303676768,0.00000000089687538162,0.00056872531873200418,0.00000000011981596026
anyone,155,0.00000000757175391147,0.00000000095381547168,0.00000000990496059495,0.00088503850277270953,0.00000115553026138840,0.00000000334970575169,0.00000000664639684979
applauded,156,0.00000000518287750020,0.00000000056520365252,0.00000000077420826053,0.00044301673722273486,0.00000000267555057893,0.00000000141794363133,0.00000000318461940258
apply,157,0.00000000151460254139,0.00000000074086892318,0.00000000758500605925,0.00044300719026954625,0.00000000905826116865,0.00000000200859716042,0.00000000362244835891
appointed,158,0.00051154025541671284,0.00000000015330884066,0.00000000005426423963,0.00000000016175690508,0.00000000015846525620,0.00000000019106034337,0.00000000040605782135
appointees,159,0.00000003102241404289,0.00000000158099250982,0.00000000193881763253,0.00000004041345817188,0.00000000482146136828,0.00000000471945209712,0.00039478448271509020
appreciate,160,0.00000000349068517864,0.00060945273111231838,0.00000001694293219762,0.00000007261529937936,0.00000002299173747153,0.00000000326426557636,0.00039476706753771465
apprehend,161,0.00000000021518039716,0.00000000002404678594,0.00000000007358659032,0.00000000042631707293,0.00051509608115722411,0.00000000007683195337,0.00000000006447716210
apprenticeship,162,0.00000000045041191994,0.00000000072467777594,0.00049018395175668371,0.00000000200891052460,0.00000000055237172744,0.00000000101849702163,0.00000002419197422165
approach,163,0.00051153047271776722,0.00000294746878918009,0.00146917618811818595,0.00088631179686627802,0.00154302682629383963,0.00056882010004528851,0.00039559096808930292
approached,164,0.00000000262037290823,0.00000000103323371619,0.00049019778550410560,0.00000001053616477436,0.00000000357670912323,0.00000000159558214389,0.00000000085550574710
approaches,165,0.00000000204059813633,0.00000000555320729503,0.00000001277037829258,0.00000000511190933035,0.00051512101358083199,0.00000000782200587859,0.00039481018684523692
appropriate,166,0.00000011687357595557,0.00000017161655230697,0.00049225496119264037,0.00004333512749133171,0.00000164093151692384,0.00000044881957046639,0.00035282009609830970
approval,167,0.00000000220003916268,0.00000000065785554681,0.00049020898684395292,0.00000000073758225601,0.00000000157112994827,0.00056872675744266282,0.00000000465588415613
approved,168,0.00000021291023575673,0.00000011567058764595,0.00000016922146298813,0.00043743772857584559,0.00000228667019225011,0.00000036445602877467,0.00039745606788053520
approximately,169,0.00000005217836946403,0.00000012142096675702,0.00001492955049100261,0.00000012630532984704,0.00000007815379692237,0.00000016172488499917,0.00038242507179686645
arab,170,0.00153462323789313394,0.00000000089032997615,0.00000000004448643047,0.00000000010206994917,0.00000000009062140181,0.00000000015577303707,0.00000000005306718344
arbitrarily,171,0.00000009965533435340,0.00000003324216825241,0.00000008888297102800,0.00000179896726193565,0.00000027609254136252,0.00000005239237521142,0.00039283259131349938
architecture,172,0.00000327176302574685,0.00121486800262355049,0.00000003019965956628,0.00000001338703462763,0.00000001603080411346,0.00000004679394079286,0.00000003725868688259
arctic,173,0.00000000148701004910,0.00000000459358914674,0.00049020772529010021,0.00000000088514895236,0.00000000177804103354,0.00000000283616695328,0.00000000053661651837
areas,174,0.00000000138185027983,0.00060947908415604586,0.00000000833151162300,0.00000000090977146909,0.00051508754769351447,0.00056872748702220283,0.00039485000796339213
argue,175,0.00000000091639587360,0.00000000012217364239,0.00000000048350956127,0.00044302566101459440,0.00000000202839395268,0.00000000032310835654,0.00000000030183575102
arguing,176,0.00051159156281786224,0.00000000407106060673,0.00000000694771370037,0.00044268773696938671,0.00000004064315161684,0.00000031312056586956,0.00000000899754131314
argument,177,0.00000000048197306561,0.00000000007155994239,0.00000000012583627065,0.00000000109228094922,0.00051509483125375768,0.00000000014808219873,0.00000000010079040405
arises,178,0.00051152827292206323,0.00000000111705203855,0.00000000290154347293,0.00000000212139549533,0.00000000471647441321,0.00000000151170352272,0.00000000058004200984
armed,179,0.00000060541932458864,0.00000008505227757330,0.00000002628551599506,0.00000006092699604266,0.00046073430271378175,0.00062781847938651512,0.00000004947281114493
arms,180,0.00000004338521551255,0.00060983643321740042,0.00000001451260294013,0.00044297624868225934,0.00051519504592390430,0.00056820779008520379,0.00000005360510207139
around,181,0.00166488295667435618,0.00121949514135161110,0.00146071628331163905,0.00298387885369055025,0.00000044743601774885,0.00229166931892207460,0.00157911379392043118
arsenal,182,0.00000000344733757625,0.00060950814772034142,0.00000000185197887958,0.00000000579072664789,0.00103014548970844859,0.00000000596178410286,0.00000000191279432100
art,183,0.00000002930086764270,0.00000007473193594698,0.00000006993565687155,0.00000517611158699812,0.00000002757619200861,0.00000007611159970344,0.00078489340930455319
article,184,0.00000000084299418644,0.00000000061082578032,0.00000000041367249454,0.00000000079361720782,0.00051509268281460584,0.00000000071425424864,0.00000000076093084657
