input_file,n_groups,n_tests,use_prior,chunk_size,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,True,434,0.3369866652063424,0.4833178438661710037174721188,0.680297397769516728624535317,0.5239776951672862453531598515,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,False,434,0.41493788733101794,0.4810408921933085501858736059,0.680297397769516728624535317,0.5047397769516728624535315985,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,True,496,0.4175484687188843,0.4231877323420074349442379184,0.680297397769516728624535317,0.4819237918215613382899628254,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,False,496,0.4300657481367609,0.4330390334572490706319702605,0.680297397769516728624535317,0.4611988847583643122676579928,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,True,558,0.4064411544097829,0.3550650557620817843866171002,0.680297397769516728624535317,0.4020910780669144981412639406,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,False,558,0.37613024055017513,0.3944702602230483271375464683,0.680297397769516728624535317,0.4884758364312267657992565057,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,True,620,0.21497267203342618,0.4127323420074349442379182157,0.680297397769516728624535317,0.4127323420074349442379182157,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,False,620,0.1929017876847123,0.4369423791821561338289962826,0.680297397769516728624535317,0.4672397769516728624535315986,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,True,682,0.22938953090479752,0.434433085501858736059479554,0.680297397769516728624535317,0.4557156133828996282527881042,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,False,682,0.2077381063768454,0.4281133828996282527881040893,0.680297397769516728624535317,0.4382899628252788104089219332,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,True,744,0.27135769669087695,0.5031133828996282527881040895,0.680297397769516728624535317,0.5349442379182156133828996285,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,False,744,0.20380796203378143,0.4279275092936802973977695168,0.680297397769516728624535317,0.4664962825278810408921933086,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,True,806,0.1822117890813328,0.4669609665427509293680297398,0.680297397769516728624535317,0.4841078066914498141263940521,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,False,806,0.16331250236272657,0.4149163568773234200743494424,0.680297397769516728624535317,0.4455855018587360594795539034,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,True,868,0.29521500249568133,0.4624070631970260223048327138,0.680297397769516728624535317,0.4905669144981412639405204462,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,False,868,0.13961661390074173,0.4218401486988847583643122677,0.680297397769516728624535317,0.4361524163568773234200743495,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,True,930,0.26522572613257195,0.3813197026022304832713754647,0.680297397769516728624535317,0.4048327137546468401486988848,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,False,930,0.2677463734787423,0.4401951672862453531598513011,0.680297397769516728624535317,0.4765334572490706319702602232,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,True,992,0.2986378651715566,0.3579925650557620817843866172,0.680297397769516728624535317,0.4132899628252788104089219332,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,False,992,0.2980842924836683,0.3541821561338289962825278812,0.680297397769516728624535317,0.4055297397769516728624535318,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,True,1054,0.33551836740330765,0.2209572490706319702602230482,0.680297397769516728624535317,0.2571096654275092936802973976,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,False,1054,0.38605015012329597,0.2291821561338289962825278810,0.680297397769516728624535317,0.2614312267657992565055762079,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,True,1116,0.2602661338705534,0.2886617100371747211895910779,0.680297397769516728624535317,0.3449349442379182156133828998,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,False,1116,0.3073642537651554,0.2513475836431226765799256504,0.680297397769516728624535317,0.2940985130111524163568773236,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,True,1178,0.16005919268785979,0.3203066914498141263940520444,0.680297397769516728624535317,0.3516728624535315985130111526,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,False,1178,0.19542823055963404,0.2786245353159851301115241632,0.680297397769516728624535317,0.2912639405204460966542750932,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,True,1230,0.0,0.319702602230483271375464684,0.680297397769516728624535317,0.319702602230483271375464684,1
corpora/clinical_pp/cl136_pp_wostw.txt,4,20,False,1230,0.000817023560104356,0.3684479553903345724907063197,0.680297397769516728624535317,0.4111059479553903345724907063,1
